,dsf,lwo,psf,rh,slp,swi,tsf,vpd
1232,290.31,248.69,956.11,78.07,1012.75,101.89,294.21,0.55
1233,290.63,261.98,1012.72,73.4,1012.74,235.32,295.54,0.73
1234,290.16,273.54,1000.79,62.25,1012.21,221.53,297.72,1.18
1235,290.03,265.26,955.81,77.04,1012.57,273.89,294.14,0.58
1236,290.92,253.17,1013.17,82.35,1013.25,9.07,293.99,0.44
1237,290.28,274.71,1001.21,67.48,1012.66,50.56,296.53,0.95
1238,290.2,263.61,956.13,79.76,1012.88,40.38,293.76,0.5
1239,290.02,257.87,1013.55,82.21,1013.58,0.0,293.1,0.42
1240,289.89,249.75,1001.74,75.63,1013.33,0.0,294.29,0.62
1241,289.95,273.87,956.53,89.66,1013.67,0.0,291.65,0.22
1242,289.92,263.93,1014.01,82.97,1014.02,0.0,292.84,0.4
1243,289.79,277.02,1002.24,79.81,1013.77,0.0,293.33,0.48
1244,289.72,273.89,956.96,90.36,1014.15,0.0,291.3,0.2
1245,289.79,274.86,1014.55,86.67,1014.59,0.0,292.02,0.29
1246,289.83,277.7,1002.83,84.15,1014.39,0.0,292.53,0.36
1247,289.9,276.22,957.31,91.21,1014.44,0.0,291.34,0.19
1248,289.69,273.47,1014.85,87.77,1014.82,0.0,291.72,0.26
1249,290.4,274.93,1003.0,90.61,1014.52,0.0,291.94,0.21
1250,290.23,273.71,957.77,95.93,1014.98,0.0,290.88,0.08
1251,289.62,272.88,1014.71,88.32,1014.7,0.0,291.55,0.25
1252,290.02,274.81,1003.16,91.79,1014.73,0.0,291.36,0.17
1253,290.1,273.49,957.65,96.29,1014.84,0.0,290.69,0.08
1254,289.34,272.46,1014.49,86.35,1014.48,0.0,291.62,0.29
1255,290.22,257.0,1002.73,91.45,1014.33,0.0,291.62,0.18
1256,289.41,274.81,957.27,96.49,1014.54,0.0,289.97,0.07
1257,289.28,264.47,1014.39,85.89,1014.31,0.0,291.65,0.3
1258,289.83,250.87,1002.59,90.79,1014.22,0.0,291.33,0.19
1259,289.01,250.27,957.03,91.03,1014.33,0.0,290.46,0.18
1260,289.14,255.31,1013.9,84.23,1013.85,0.0,291.81,0.34
1261,289.81,271.5,1002.22,94.51,1013.9,0.0,290.69,0.11
1262,288.43,269.93,956.78,92.85,1014.1,0.0,289.57,0.14
1263,289.38,260.12,1013.8,85.27,1013.81,0.0,291.87,0.32
1264,289.92,270.29,1002.17,92.75,1013.79,0.0,291.09,0.15
1265,288.8,250.47,956.63,89.64,1013.73,0.0,290.49,0.21
1266,289.46,261.59,1013.79,85.13,1013.82,0.0,291.97,0.33
1267,289.57,270.94,1002.32,93.55,1013.96,0.0,290.61,0.13
1268,288.52,243.54,956.9,86.64,1013.97,0.0,290.74,0.27
1269,289.92,252.84,1013.76,87.39,1013.82,0.0,292.03,0.28
1270,289.63,274.63,1002.28,93.0,1013.91,0.0,290.76,0.14
1271,288.37,259.53,956.94,84.67,1013.87,0.0,290.94,0.32
1272,290.65,265.67,1014.22,89.27,1014.27,0.0,292.43,0.24
1273,289.88,258.38,1002.6,88.58,1014.22,0.0,291.78,0.25
1274,288.43,250.39,957.22,84.88,1014.38,0.0,290.97,0.31
1275,290.53,265.79,1015.19,84.9,1015.34,65.52,293.1,0.36
1276,289.85,267.71,1003.43,83.45,1015.08,128.36,292.68,0.38
1277,288.57,248.08,957.79,81.47,1014.8,11.54,291.75,0.4
1278,289.99,274.59,1015.49,73.01,1015.58,333.15,294.96,0.71
1279,290.2,280.31,1003.87,71.06,1015.47,608.38,295.61,0.8
1280,289.2,256.56,958.45,83.93,1015.63,25.14,291.93,0.35
1281,290.22,271.39,1015.13,69.44,1015.22,165.23,296.01,0.86
1282,290.4,284.83,1003.52,62.41,1015.02,592.72,297.93,1.19
1283,288.51,275.56,958.16,61.19,1014.59,529.12,296.26,1.11
1284,290.51,287.59,1014.71,54.62,1014.74,739.7,300.29,1.65
1285,290.31,288.87,1003.02,54.39,1014.43,753.3,300.1,1.64
1286,289.37,287.46,957.91,58.03,1014.12,762.11,298.04,1.34
1287,290.88,291.7,1014.27,53.47,1014.29,867.08,301.05,1.77
1288,289.67,293.9,1002.4,46.02,1013.73,871.63,302.21,2.2
1289,288.75,291.42,957.62,53.09,1013.67,880.61,298.83,1.57
1290,290.95,290.79,1013.61,54.63,1013.67,918.44,300.76,1.7
1291,290.12,295.76,1001.42,43.91,1012.7,924.22,303.5,2.46
1292,288.81,293.73,956.8,48.95,1012.62,933.83,300.24,1.85
1293,291.02,290.46,1013.23,55.85,1013.29,903.4,300.47,1.62
1294,290.9,294.84,1001.02,47.31,1012.3,1361.64,303.08,2.25
1295,290.59,292.79,956.33,56.66,1012.28,915.01,299.73,1.53
1296,291.13,291.04,1012.69,57.79,1012.75,823.09,300.01,1.51
1297,291.02,295.25,1000.59,49.25,1011.83,833.79,302.53,2.1
1298,290.71,293.65,955.92,57.62,1011.79,832.71,299.58,1.48
1299,291.12,290.34,1012.22,58.76,1012.26,682.4,299.71,1.45
1300,291.11,294.57,1000.22,51.12,1011.46,683.82,302.01,1.96
1301,290.97,292.74,955.56,60.75,1011.5,689.31,298.97,1.32
1302,291.04,289.38,1011.75,58.19,1011.78,494.04,299.78,1.48
1303,291.16,292.94,999.96,53.84,1011.25,493.86,301.19,1.77
1304,290.93,290.56,955.48,64.92,1011.48,498.33,297.84,1.1
1305,291.24,287.85,1011.74,64.78,1011.77,275.52,298.21,1.13
1306,291.17,291.54,1000.0,58.18,1011.32,274.63,299.9,1.49
1307,290.94,289.07,955.37,69.6,1011.54,277.0,296.72,0.89
1308,291.62,284.08,1012.51,76.46,1012.54,60.14,295.9,0.66
1309,291.29,287.86,1000.92,66.45,1012.31,58.21,297.84,1.06
1310,290.84,285.36,955.93,74.46,1012.36,58.13,295.52,0.7
1311,292.05,282.17,1013.38,84.8,1013.44,0.0,294.68,0.4
1312,291.57,283.98,1001.85,76.56,1013.35,0.0,295.82,0.65
1313,291.01,282.42,956.56,83.04,1013.33,0.0,293.95,0.42
1314,292.11,279.92,1014.31,87.79,1014.37,0.0,294.18,0.31
1315,291.4,282.4,1002.77,80.29,1014.33,0.0,294.88,0.52
1316,290.7,280.02,957.41,87.04,1014.39,0.0,292.88,0.3
1317,292.29,279.84,1014.61,90.12,1014.65,0.0,293.94,0.25
1318,291.5,281.88,1002.96,84.26,1014.51,0.0,294.21,0.4
1319,290.59,278.87,957.57,90.61,1014.69,0.0,292.14,0.21
1320,292.12,279.27,1014.51,88.06,1014.51,0.0,294.14,0.3
1321,291.46,281.62,1003.17,87.87,1014.72,0.0,293.51,0.29
1322,290.47,278.15,957.82,93.25,1015.01,0.0,291.56,0.14
1323,292.87,252.36,1014.31,86.49,1014.38,0.0,295.19,0.36
1324,292.12,261.2,1003.12,82.46,1014.68,0.0,295.19,0.47
1325,290.72,262.59,957.91,85.71,1014.52,0.0,293.14,0.34
1326,292.63,251.67,1013.98,85.62,1014.03,0.0,295.1,0.38
1327,292.15,251.77,1003.01,84.37,1014.42,0.0,294.85,0.41
1328,290.86,264.16,957.82,89.31,1014.47,0.0,292.64,0.24
1329,292.16,270.15,1013.91,85.89,1013.92,0.0,294.58,0.36
1330,292.79,263.68,1002.59,92.99,1014.05,0.0,293.94,0.17
1331,290.87,272.6,957.45,88.56,1014.18,0.0,292.78,0.26
1332,292.15,273.9,1013.51,87.33,1013.51,0.0,294.31,0.32
1333,292.43,268.99,1002.09,89.81,1013.52,0.0,294.13,0.26
1334,289.98,274.71,957.07,84.52,1013.52,0.0,292.62,0.35
1335,292.66,273.22,1013.95,92.36,1013.87,0.0,293.93,0.19
1336,292.12,262.9,1002.14,85.48,1013.49,0.0,294.61,0.38
1337,290.07,266.56,957.2,85.09,1013.51,0.0,292.6,0.34
1338,292.65,258.54,1013.92,89.54,1013.89,0.0,294.41,0.27
1339,291.91,265.0,1002.39,89.08,1013.82,0.0,293.74,0.27
1340,290.49,249.93,957.45,84.94,1013.93,0.0,293.06,0.35
1341,293.36,271.25,1013.82,96.15,1013.81,0.0,293.99,0.1
1342,291.9,262.94,1002.24,87.61,1013.73,0.0,293.99,0.31
1343,290.33,277.44,957.25,88.45,1013.74,0.0,292.25,0.26
1344,292.47,269.43,1014.48,90.97,1014.49,0.0,293.97,0.22
1345,292.19,278.83,1002.85,95.97,1014.36,0.0,292.84,0.09
1346,290.47,277.96,957.62,94.14,1014.34,0.0,291.42,0.12
1347,291.28,262.38,1015.05,85.89,1015.04,40.15,293.69,0.35
1348,292.04,269.94,1003.27,90.43,1014.81,106.09,293.64,0.23
1349,289.43,264.11,957.86,77.86,1014.39,47.74,293.35,0.53
1350,290.34,276.69,1015.26,76.16,1015.26,182.38,294.64,0.62
1351,291.11,252.18,1003.34,85.31,1014.97,-12.67,293.62,0.36
1352,290.61,275.9,958.29,84.67,1015.29,411.83,293.23,0.36
1353,289.75,266.65,1015.29,70.02,1015.35,280.99,295.39,0.81
1354,291.0,282.29,1003.38,65.49,1014.78,512.48,297.77,1.08
1355,290.62,276.23,958.39,79.22,1015.2,339.47,294.3,0.53
1356,289.86,287.05,1015.16,57.83,1015.2,786.91,298.63,1.39
1357,290.88,289.03,1003.01,54.98,1014.42,755.74,300.53,1.66
1358,291.01,287.83,958.39,72.3,1014.98,765.83,296.17,0.79
1359,289.63,289.43,1015.31,55.2,1015.36,869.87,299.16,1.52
1360,290.88,292.67,1002.94,49.65,1014.26,873.93,302.24,2.05
1361,291.0,290.61,958.35,63.95,1014.59,883.88,298.16,1.16
1362,289.5,289.11,1014.87,56.67,1014.94,923.24,298.58,1.42
1363,290.6,294.67,1002.26,47.85,1013.6,928.51,302.56,2.16
1364,290.76,292.21,957.67,60.55,1013.74,937.43,298.81,1.32
1365,289.11,288.79,1014.34,57.43,1014.31,910.1,297.95,1.35
1366,290.23,293.92,1001.68,48.28,1012.99,913.01,302.01,2.08
1367,290.95,291.47,956.98,62.01,1013.03,920.31,298.61,1.25
1368,288.62,288.8,1013.76,56.91,1013.77,829.55,297.57,1.33
1369,289.85,295.29,1001.07,47.57,1012.44,832.61,301.85,2.09
1370,290.36,293.17,956.49,62.2,1012.71,840.13,297.94,1.2
1371,288.16,288.25,1013.6,56.52,1013.64,688.22,297.19,1.32
1372,289.43,292.94,1001.02,47.93,1012.39,688.45,301.27,2.0
1373,289.89,292.26,956.44,62.87,1012.77,695.75,297.28,1.13
1374,287.73,286.37,1013.85,59.58,1013.85,498.89,295.88,1.13
1375,288.75,291.02,1001.37,50.29,1012.73,498.03,299.73,1.75
1376,289.52,290.29,956.54,64.31,1012.93,502.77,296.51,1.04
1377,287.73,283.19,1014.41,65.26,1014.41,279.91,294.41,0.89
1378,288.47,285.92,1002.11,56.96,1013.58,277.17,297.39,1.32
1379,289.34,285.63,956.98,68.92,1013.51,279.72,295.21,0.83
1380,287.84,280.4,1014.97,71.97,1014.95,62.4,292.96,0.66
1381,287.85,282.34,1003.03,63.72,1014.51,59.82,294.92,0.96
1382,288.78,281.85,957.61,75.98,1014.6,59.79,293.07,0.57
1383,287.65,274.43,1015.69,76.1,1015.66,0.0,291.88,0.52
1384,287.5,276.26,1003.86,69.55,1015.35,0.0,293.15,0.72
1385,288.12,276.5,958.31,80.24,1015.54,0.0,291.53,0.42
1386,287.64,273.07,1016.46,78.7,1016.41,0.0,291.35,0.45
1387,287.42,273.8,1004.57,74.08,1016.18,0.0,292.07,0.57
1388,287.61,273.18,959.05,82.57,1016.51,0.0,290.56,0.35
1389,287.44,270.52,1016.94,79.76,1016.91,0.0,290.93,0.42
1390,287.71,260.87,1005.06,75.85,1016.72,0.0,292.0,0.53
1391,287.27,259.36,959.4,81.96,1017.0,0.0,290.33,0.36
1392,287.39,250.27,1017.53,78.08,1017.46,0.0,291.21,0.46
1393,287.67,254.47,1005.48,76.57,1017.09,0.0,291.81,0.51
1394,287.15,260.73,959.47,79.82,1016.98,0.0,290.62,0.41
1395,287.2,265.38,1017.48,76.68,1017.49,0.0,291.3,0.49
1396,287.88,245.28,1005.67,78.77,1017.42,0.0,291.57,0.46
1397,287.7,255.92,960.12,83.47,1017.64,0.0,290.49,0.33
1398,287.39,257.49,1017.33,78.07,1017.33,0.0,291.21,0.46
1399,287.78,266.02,1005.43,79.2,1017.16,0.0,291.39,0.44
1400,287.65,251.26,959.66,82.24,1016.92,0.0,290.66,0.36
1401,287.33,260.95,1017.18,77.27,1017.13,0.0,291.31,0.48
1402,287.59,254.16,1005.23,78.77,1016.94,0.0,291.28,0.45
1403,287.16,269.32,959.27,83.23,1016.57,0.0,289.98,0.33
1404,287.44,265.64,1016.71,79.68,1016.66,0.0,290.95,0.42
1405,287.71,270.19,1004.94,82.22,1016.68,0.0,290.73,0.36
1406,287.44,251.21,959.3,80.33,1016.54,0.0,290.82,0.4
1407,287.54,267.13,1016.98,79.8,1016.9,0.0,291.03,0.42
1408,288.23,246.21,1005.19,84.17,1016.82,0.0,290.9,0.33
1409,287.25,269.14,959.53,86.66,1017.02,0.0,289.44,0.25
1410,287.56,270.37,1016.87,80.6,1016.86,0.0,290.89,0.4
1411,287.93,272.19,1004.95,81.92,1016.69,0.0,291.01,0.37
1412,288.18,244.93,959.33,86.66,1016.61,0.0,290.39,0.27
1413,287.7,269.87,1016.6,82.28,1016.58,0.0,290.72,0.36
1414,288.51,270.24,1004.91,86.77,1016.49,0.0,290.7,0.27
1415,288.32,269.06,959.44,92.21,1016.67,0.0,289.57,0.15
1416,288.0,260.36,1017.17,79.54,1017.2,0.0,291.55,0.44
1417,288.34,269.64,1005.35,88.09,1017.08,0.0,290.29,0.24
1418,287.72,266.53,959.64,88.51,1017.19,0.0,289.6,0.22
1419,288.4,250.83,1017.46,77.91,1017.53,74.79,292.28,0.5
1420,288.36,268.76,1005.83,78.43,1017.49,157.2,292.13,0.48
1421,287.53,266.9,960.13,80.82,1017.62,192.62,290.82,0.39
1422,289.03,249.07,1017.7,75.93,1017.72,65.98,293.34,0.58
1423,288.69,251.7,1006.13,73.08,1017.67,214.18,293.6,0.65
1424,288.55,270.05,960.42,78.55,1017.76,407.72,292.31,0.48
1425,288.93,270.43,1018.14,64.18,1018.16,606.39,295.93,1.01
1426,288.49,265.58,1006.3,63.1,1017.85,518.32,295.74,1.02
1427,288.8,246.67,960.46,80.49,1017.82,381.21,292.18,0.43
1428,289.15,249.57,1018.33,73.71,1018.35,145.45,293.93,0.65
1429,288.85,241.28,1006.36,67.37,1017.94,90.55,295.08,0.87
1430,288.97,271.57,960.75,69.73,1017.77,1155.33,294.64,0.79
1431,289.65,253.57,1018.89,78.56,1018.93,214.43,293.44,0.52
1432,290.27,270.14,1006.6,65.58,1018.09,734.64,296.98,1.03
1433,289.44,271.85,961.04,65.8,1017.89,1316.8,296.06,0.97
1434,289.79,247.42,1017.87,70.79,1017.9,292.63,295.25,0.79
1435,290.3,261.94,1005.98,66.07,1017.55,732.86,296.89,1.01
1436,290.15,246.75,960.75,81.68,1017.8,279.29,293.33,0.44
1437,290.74,252.67,1017.81,83.11,1017.95,180.22,293.65,0.41
1438,290.67,255.11,1006.07,83.42,1017.79,110.66,293.52,0.4
1439,289.65,249.01,960.51,91.31,1018.06,67.36,291.06,0.18
1440,290.34,244.01,1017.16,76.51,1017.23,130.92,294.57,0.61
1441,291.58,247.78,1005.58,87.82,1017.24,62.35,293.63,0.3
1442,290.64,238.82,960.02,92.0,1017.35,48.95,291.95,0.18
1443,290.34,253.49,1017.27,74.92,1017.28,173.55,294.91,0.66
1444,291.42,264.1,1005.52,75.9,1017.0,265.14,295.81,0.67
1445,290.92,252.98,960.11,87.96,1017.16,180.67,292.94,0.28
1446,290.42,256.9,1017.28,76.5,1017.31,191.14,294.65,0.61
1447,291.51,232.83,1005.53,85.61,1017.12,21.03,293.97,0.36
1448,290.4,250.9,960.12,86.89,1017.23,112.88,292.6,0.3
1449,290.54,249.7,1017.71,82.28,1017.71,35.37,293.61,0.43
1450,291.54,240.28,1006.02,87.53,1017.58,29.24,293.64,0.3
1451,290.55,250.0,960.38,91.72,1017.63,24.16,291.9,0.18
1452,290.56,250.27,1018.05,84.9,1018.0,13.14,293.13,0.36
1453,291.5,251.55,1006.15,89.41,1017.77,7.4,293.27,0.25
1454,290.4,252.06,960.62,94.41,1018.06,6.43,291.29,0.12
1455,289.87,270.05,1017.59,82.35,1017.56,0.0,292.92,0.41
1456,289.37,266.61,1005.62,76.93,1017.23,0.0,293.48,0.56
1457,288.92,268.58,960.29,88.57,1017.75,0.0,290.8,0.23
1458,290.18,270.06,1017.75,84.89,1017.72,0.0,292.75,0.35
1459,289.51,270.7,1005.87,80.58,1017.48,0.0,292.89,0.45
1460,289.06,268.47,960.53,90.45,1018.0,0.0,290.62,0.19
1461,289.87,271.0,1017.77,81.96,1017.8,0.0,292.99,0.42
1462,289.6,270.28,1006.23,83.02,1017.85,0.0,292.51,0.39
1463,289.15,268.43,960.71,91.89,1018.26,0.0,290.46,0.16
1464,289.58,268.97,1018.06,84.14,1018.08,0.0,292.28,0.36
1465,289.7,269.73,1006.67,88.95,1018.33,0.0,291.52,0.24
1466,289.26,268.3,961.03,93.74,1018.59,0.0,290.26,0.12
1467,289.64,267.87,1018.59,85.68,1018.58,0.0,292.05,0.32
1468,289.84,269.06,1007.1,92.02,1018.79,0.0,291.14,0.17
1469,289.03,266.62,961.43,93.5,1018.9,0.0,290.07,0.13
1470,289.63,266.54,1018.39,87.14,1018.37,0.0,291.78,0.28
1471,289.95,267.45,1006.86,95.7,1018.47,0.0,290.63,0.09
1472,288.76,264.91,961.16,94.54,1018.56,0.0,289.62,0.1
1473,290.07,261.03,1017.78,85.87,1017.74,0.0,292.45,0.32
1474,289.9,267.16,1006.2,95.26,1017.74,0.0,290.65,0.1
1475,288.84,264.93,960.48,97.23,1017.93,0.0,289.27,0.05
1476,290.38,267.33,1017.08,89.1,1017.11,0.0,292.19,0.24
1477,289.71,266.42,1005.44,94.54,1017.06,0.0,290.58,0.11
1478,288.21,264.52,959.95,95.06,1017.38,0.0,288.99,0.09
1479,290.38,263.62,1017.12,86.59,1017.09,0.0,292.64,0.31
1480,289.51,266.07,1005.54,93.0,1017.13,0.0,290.63,0.14
1481,287.79,263.73,959.98,91.79,1017.32,0.0,289.11,0.15
1482,290.09,266.79,1017.06,89.54,1017.04,0.0,291.82,0.23
1483,289.32,266.14,1005.49,93.83,1017.11,0.0,290.3,0.12
1484,287.89,264.29,959.94,92.03,1017.23,0.0,289.16,0.15
1485,289.92,262.44,1017.65,86.5,1017.64,0.0,292.19,0.3
1486,289.54,258.18,1006.04,90.65,1017.63,0.0,291.06,0.19
1487,288.51,263.37,960.52,94.57,1017.84,0.0,289.37,0.1
1488,289.92,260.6,1018.11,86.56,1018.06,0.0,292.17,0.3
1489,289.22,265.33,1006.51,92.54,1018.1,0.0,290.42,0.15
1490,288.66,254.72,960.95,94.16,1018.26,0.0,289.59,0.11
1491,289.86,254.01,1018.71,83.0,1018.68,110.13,292.78,0.39
1492,288.63,250.04,1006.86,79.99,1018.51,103.63,292.11,0.44
1493,287.65,246.87,961.34,79.75,1018.66,89.24,291.15,0.42
1494,289.78,261.99,1018.29,67.16,1018.24,455.08,296.09,0.93
1495,289.2,269.17,1006.85,68.98,1018.39,593.73,295.05,0.83
1496,289.25,266.68,961.58,74.93,1018.6,440.7,293.77,0.62
1497,289.74,249.17,1017.77,64.53,1017.78,238.04,296.69,1.04
1498,289.35,270.67,1006.22,54.13,1017.6,557.57,299.16,1.56
1499,288.88,270.51,961.14,65.48,1017.85,600.09,295.55,0.95
1500,289.19,250.49,1017.63,55.71,1017.66,430.99,298.53,1.45
1501,290.06,255.57,1005.87,59.38,1017.31,469.13,298.39,1.32
1502,289.14,272.64,960.87,64.19,1017.55,809.06,296.15,1.02
1503,291.09,272.32,1018.12,60.06,1018.14,865.94,299.31,1.37
1504,289.19,247.03,1005.89,49.25,1017.18,285.58,300.56,1.88
1505,289.05,275.89,961.07,57.38,1017.45,885.25,297.88,1.34
1506,290.68,274.36,1017.01,56.14,1017.05,906.98,300.01,1.57
1507,289.91,280.67,1004.75,45.87,1015.96,928.3,302.52,2.24
1508,289.9,278.23,959.98,60.13,1016.29,937.12,298.01,1.27
1509,291.0,273.43,1016.15,58.72,1016.11,905.18,299.59,1.44
1510,291.59,278.37,1003.53,49.23,1014.75,988.04,303.16,2.18
1511,291.43,270.44,958.82,63.88,1014.94,1013.91,298.63,1.19
1512,290.94,273.42,1015.54,59.97,1015.53,825.81,299.19,1.36
1513,290.21,278.57,1003.13,47.53,1014.4,828.37,302.25,2.14
1514,290.6,276.45,958.27,60.11,1014.34,833.73,298.76,1.33
1515,290.79,272.4,1015.97,63.47,1015.96,684.78,298.09,1.17
1516,290.36,277.31,1003.53,51.31,1014.83,685.69,301.13,1.86
1517,290.81,267.74,958.6,66.07,1014.89,785.05,297.43,1.04
1518,290.83,270.71,1016.38,68.94,1016.38,504.56,296.77,0.92
1519,290.59,275.32,1003.97,56.6,1015.35,509.53,299.74,1.53
1520,291.16,263.84,958.96,76.94,1015.54,167.6,295.32,0.62
1521,290.45,269.04,1016.48,73.18,1016.5,278.8,295.4,0.73
1522,289.96,272.94,1004.15,60.8,1015.63,277.54,297.89,1.24
1523,290.56,263.64,959.14,79.56,1015.92,86.07,294.17,0.51
1524,290.32,267.04,1017.17,80.92,1017.22,64.27,293.65,0.47
1525,290.27,269.06,1005.11,73.72,1016.65,62.34,295.09,0.7
1526,290.0,263.36,959.75,88.0,1017.13,22.87,292.0,0.26
1527,290.45,261.47,1018.15,83.22,1018.13,0.0,293.34,0.4
1528,290.46,260.67,1006.22,81.16,1017.91,0.0,293.75,0.46
1529,290.22,229.98,960.59,91.1,1018.01,0.0,291.68,0.19
1530,290.17,256.91,1018.77,83.51,1018.81,0.0,293.0,0.39
1531,290.43,260.94,1006.83,83.88,1018.54,0.0,293.19,0.38
1532,289.89,260.24,961.16,94.5,1018.84,0.0,290.77,0.11
1533,290.24,255.47,1018.99,85.48,1019.06,0.0,292.7,0.33
1534,290.31,260.99,1007.05,84.06,1018.73,0.0,293.04,0.37
1535,289.58,259.12,961.41,95.67,1019.2,0.0,290.26,0.09
1536,290.01,251.98,1019.27,85.59,1019.28,0.0,292.45,0.33
1537,289.97,265.13,1007.48,86.73,1019.14,0.0,292.2,0.3
1538,289.54,263.1,961.64,95.66,1019.46,0.0,290.23,0.09
1539,289.34,254.7,1019.23,84.04,1019.19,0.0,292.05,0.35
1540,290.18,256.59,1007.34,86.3,1019.06,0.0,292.49,0.31
1541,288.78,254.39,961.8,95.38,1019.67,0.0,289.51,0.09
1542,289.43,241.32,1019.07,86.63,1018.95,0.0,291.67,0.29
1543,289.77,264.17,1007.03,90.1,1018.83,0.0,291.4,0.21
1544,288.75,260.77,961.27,93.96,1019.11,0.0,289.71,0.12
1545,290.16,212.7,1018.39,89.29,1018.4,0.0,291.93,0.24
1546,289.76,220.4,1006.76,90.65,1018.34,0.0,291.29,0.2
1547,288.77,211.13,960.89,96.34,1018.72,0.0,289.35,0.07
1548,289.71,217.14,1017.79,85.59,1017.77,0.0,292.14,0.32
1549,289.75,212.8,1006.17,90.67,1017.85,0.0,291.28,0.2
1550,288.58,212.32,960.49,94.06,1018.24,0.0,289.52,0.11
1551,289.6,218.78,1017.81,83.86,1017.84,0.0,292.35,0.36
1552,289.8,216.02,1006.4,90.44,1018.03,0.0,291.37,0.2
1553,288.71,215.87,960.83,94.04,1018.58,0.0,289.66,0.11
1554,289.59,216.88,1017.64,82.71,1017.65,0.0,292.56,0.39
1555,290.03,216.5,1006.18,89.21,1017.87,0.0,291.81,0.23
1556,288.76,215.04,960.73,90.21,1018.29,0.0,290.35,0.19
1557,289.84,213.88,1018.04,83.45,1018.1,0.0,292.67,0.38
1558,290.17,211.43,1005.92,89.08,1017.58,0.0,291.98,0.24
1559,288.73,208.61,960.59,90.12,1017.99,0.0,290.34,0.2
1560,290.88,233.22,1018.42,89.82,1018.48,0.0,292.57,0.23
1561,289.97,207.6,1006.52,90.23,1018.18,0.0,291.58,0.21
1562,288.69,211.62,960.74,88.64,1018.16,0.0,290.55,0.23
1563,289.62,259.09,1018.96,82.62,1018.91,221.28,292.6,0.4
1564,289.96,250.02,1006.2,79.7,1017.72,101.71,293.53,0.49
1565,287.96,250.53,960.33,76.31,1017.34,174.52,292.16,0.53
1566,289.01,262.82,1018.64,78.62,1018.65,205.11,292.78,0.49
1567,289.61,229.18,1006.35,80.46,1017.92,83.42,293.02,0.46
1568,289.0,236.06,960.62,84.76,1018.12,303.58,291.57,0.33
1569,288.49,264.42,1018.98,72.81,1019.03,252.12,293.45,0.66
1570,288.84,268.2,1006.82,68.48,1018.44,598.19,294.79,0.83
1571,287.9,224.5,961.31,89.01,1019.33,181.83,289.69,0.21
1572,288.56,269.96,1018.59,58.05,1018.65,756.92,297.18,1.27
1573,289.01,270.17,1006.7,59.55,1018.25,762.36,297.23,1.23
1574,288.34,269.22,961.43,71.77,1018.71,772.78,293.52,0.68
1575,288.7,273.07,1019.29,57.36,1019.28,873.3,297.52,1.32
1576,289.05,271.28,1007.21,54.9,1018.63,1202.38,298.61,1.49
1577,288.74,274.49,961.92,67.99,1019.0,889.25,294.81,0.84
1578,288.74,273.63,1018.47,54.8,1018.48,1418.45,298.32,1.46
1579,288.98,264.47,1006.18,50.35,1017.6,1274.06,299.96,1.77
1580,289.21,242.97,961.05,67.88,1017.9,578.55,295.32,0.87
1581,289.16,259.45,1017.49,58.14,1017.45,698.16,297.78,1.31
1582,288.3,263.06,1005.14,47.89,1016.45,1194.08,300.06,1.87
1583,287.96,240.97,960.27,63.93,1017.05,584.46,294.97,0.95
1584,289.15,253.65,1016.92,59.88,1016.86,611.42,297.3,1.22
1585,288.31,278.92,1004.46,47.22,1015.78,836.17,300.3,1.92
1586,288.42,275.48,959.76,63.17,1016.44,842.23,295.65,1.02
1587,288.72,272.82,1016.8,56.04,1016.71,690.86,297.94,1.39
1588,287.9,277.49,1004.36,46.07,1015.66,691.91,300.27,1.96
1589,288.08,274.64,959.55,60.08,1016.11,697.74,296.1,1.13
1590,289.17,270.1,1017.07,63.37,1017.01,500.63,296.4,1.06
1591,288.33,275.12,1004.63,50.21,1015.93,683.4,299.31,1.71
1592,288.33,257.62,959.7,64.52,1016.35,560.57,295.21,0.95
1593,288.92,228.65,1017.81,73.54,1017.75,98.23,293.74,0.65
1594,288.75,239.99,1005.47,62.17,1016.85,133.56,296.25,1.08
1595,288.45,235.72,960.37,79.54,1017.57,69.02,292.01,0.45
1596,288.28,237.87,1018.37,74.31,1018.34,41.82,292.91,0.6
1597,288.57,232.13,1006.14,71.26,1017.66,16.13,293.87,0.71
1598,288.11,256.05,960.81,83.28,1018.28,58.39,290.94,0.34
1599,288.29,262.36,1018.39,80.88,1018.39,0.0,291.58,0.41
1600,288.61,261.42,1006.42,77.04,1017.98,0.0,292.67,0.53
1601,288.07,251.17,960.98,88.57,1018.59,0.0,289.95,0.22
1602,288.05,261.51,1018.79,81.98,1018.78,0.0,291.13,0.38
1603,288.13,257.5,1006.9,78.36,1018.56,0.0,291.91,0.47
1604,287.87,245.62,961.11,87.68,1018.8,0.0,289.9,0.24
1605,287.97,261.84,1019.17,82.71,1019.18,0.0,290.91,0.36
1606,287.89,262.69,1007.33,82.54,1019.02,0.0,290.86,0.36
1607,287.53,258.72,961.42,88.06,1019.18,0.0,289.48,0.22
1608,287.58,261.51,1019.5,81.71,1019.54,0.0,290.7,0.37
1609,287.71,262.27,1007.56,84.45,1019.27,0.0,290.31,0.31
1610,287.14,260.86,961.67,89.38,1019.61,0.0,288.85,0.19
1611,286.9,260.64,1019.77,79.65,1019.76,0.0,290.4,0.41
