,dsf,lwo,psf,rh,slp,swi,tsf,vpd
885,291.61,0.0,1013.75,72.29,1013.99,9999.9,296.81,0.82
886,291.09,0.0,1002.09,72.91,1013.76,9999.9,296.12,0.77
887,290.93,0.0,956.84,72.5,1013.41,9999.9,296.05,0.78
888,291.51,0.0,1013.78,72.63,1014.03,9999.9,296.62,0.8
889,291.1,0.0,1002.34,76.13,1014.04,9999.9,295.43,0.65
890,290.82,0.0,957.1,73.38,1013.72,9999.9,295.74,0.74
891,291.38,0.0,1013.63,72.28,1013.88,9999.9,296.56,0.81
892,291.03,0.0,1002.43,76.03,1014.13,9999.9,295.38,0.65
893,290.67,0.0,957.18,74.84,1013.88,9999.9,295.27,0.68
894,291.57,0.0,1014.04,75.95,1014.29,9999.9,295.96,0.68
895,291.36,0.0,1003.0,72.96,1014.69,9999.9,296.39,0.78
896,290.84,0.0,957.73,79.72,1014.59,9999.9,294.42,0.52
897,291.67,0.0,1014.1,75.52,1014.36,9999.9,296.14,0.7
898,291.0,0.0,1003.12,76.06,1014.85,9999.9,295.35,0.65
899,289.89,0.0,957.65,82.15,1014.67,9999.9,292.98,0.42
900,291.67,0.0,1014.27,75.59,1014.53,9999.9,296.13,0.69
901,290.89,0.0,1003.24,77.21,1014.99,9999.9,294.99,0.6
902,289.41,0.0,957.68,80.97,1014.72,9999.9,292.71,0.44
903,291.87,0.0,1014.79,77.72,1015.06,9999.9,295.89,0.62
904,290.53,0.0,1003.71,76.02,1015.46,9999.9,294.87,0.63
905,288.95,0.0,958.19,78.24,1015.26,9999.9,292.79,0.5
906,291.95,0.0,1014.99,79.45,1015.25,9999.9,295.61,0.57
907,290.18,0.0,1004.05,75.61,1015.81,9999.9,294.59,0.63
908,288.55,0.0,958.43,77.07,1015.54,9999.9,292.61,0.52
909,291.85,0.0,1014.58,79.94,1014.84,9999.9,295.41,0.55
910,289.69,0.0,1003.51,73.58,1015.27,9999.9,294.52,0.68
911,288.24,0.0,957.9,76.3,1014.99,9999.9,292.45,0.54
912,291.65,0.0,1013.73,80.14,1014.01,9999.9,295.17,0.53
913,289.22,0.0,1002.49,74.89,1014.26,9999.9,293.75,0.62
914,287.98,0.0,956.81,76.63,1013.85,9999.9,292.11,0.52
915,291.49,0.0,1014.09,80.82,1014.36,9999.9,294.87,0.5
916,289.35,0.0,1002.98,73.99,1014.75,9999.9,294.08,0.65
917,287.72,0.0,957.29,75.85,1014.39,9999.9,292.01,0.53
918,291.32,0.0,1014.13,80.83,1014.41,9999.9,294.7,0.5
919,289.12,0.0,1003.05,73.74,1014.83,9999.9,293.9,0.65
920,287.56,0.0,957.33,76.49,1014.49,9999.9,291.71,0.51
921,291.04,0.0,1013.89,80.05,1014.17,9999.9,294.57,0.52
922,288.77,0.0,1002.71,72.2,1014.5,9999.9,293.87,0.69
923,287.52,0.0,957.03,77.19,1014.19,9999.9,291.53,0.49
924,290.68,265.61,1014.74,86.59,1014.82,0.0,292.95,0.31
925,288.53,267.34,1003.35,78.22,1014.9,0.0,292.35,0.49
926,286.75,264.25,958.16,79.44,1014.9,0.0,290.29,0.41
927,290.77,0.0,1015.19,80.86,1015.48,9999.9,294.13,0.48
928,288.2,0.0,1004.11,73.91,1015.94,9999.9,292.91,0.61
929,287.05,0.0,958.46,75.11,1015.76,9999.9,291.47,0.53
930,290.41,0.0,1015.62,80.22,1015.91,9999.9,293.88,0.49
931,287.88,0.0,1004.98,72.6,1016.85,9999.9,292.86,0.64
932,286.87,0.0,958.78,73.09,1016.09,9999.9,291.72,0.58
933,290.56,0.0,1016.45,76.21,1016.73,9999.9,294.86,0.63
934,288.76,0.0,1006.33,71.67,1018.18,9999.9,293.98,0.71
935,288.05,0.0,959.9,73.3,1017.15,9999.9,292.89,0.62
936,290.5,0.0,1016.35,68.9,1016.62,9999.9,296.43,0.9
937,289.54,0.0,1006.1,67.09,1017.87,9999.9,295.85,0.92
938,288.38,0.0,959.66,67.17,1016.6,9999.9,294.62,0.85
939,290.51,0.0,1015.82,62.59,1016.06,9999.9,298.0,1.19
940,290.09,0.0,1005.18,63.44,1016.88,9999.9,297.33,1.12
941,288.88,0.0,959.0,64.87,1015.71,9999.9,295.7,0.97
942,290.83,0.0,1015.4,60.0,1015.64,9999.9,299.03,1.35
943,290.35,0.0,1004.0,60.54,1015.62,9999.9,298.38,1.28
944,289.24,0.0,958.52,60.89,1014.97,9999.9,297.11,1.18
945,290.86,0.0,1014.62,56.75,1014.85,9999.9,299.99,1.55
946,290.29,0.0,1003.21,54.51,1014.76,9999.9,300.04,1.63
947,289.6,0.0,957.87,58.62,1014.12,9999.9,298.11,1.32
948,291.11,0.0,1013.66,54.89,1013.88,9999.9,300.82,1.69
949,290.36,0.0,1002.56,54.73,1014.1,9999.9,300.06,1.62
950,289.96,0.0,957.5,58.97,1013.68,9999.9,298.4,1.33
951,291.58,0.0,1012.96,57.67,1013.19,9999.9,300.5,1.56
952,290.21,0.0,1001.72,58.71,1013.28,9999.9,298.74,1.37
953,289.14,0.0,956.84,54.36,1012.86,9999.9,298.87,1.53
954,291.89,0.0,1013.05,57.85,1013.27,9999.9,300.77,1.58
955,290.98,0.0,1001.88,59.42,1013.44,9999.9,299.35,1.4
956,290.04,0.0,957.13,56.55,1013.15,9999.9,299.17,1.48
957,292.06,0.0,1012.21,58.68,1012.45,9999.9,300.71,1.54
958,291.34,0.0,1001.07,59.8,1012.6,9999.9,299.63,1.41
959,290.38,0.0,956.28,58.93,1012.16,9999.9,298.85,1.37
960,292.79,0.0,1012.04,63.55,1012.29,9999.9,300.15,1.31
961,291.67,0.0,1000.83,63.06,1012.37,9999.9,299.1,1.25
962,290.67,0.0,956.07,59.86,1011.93,9999.9,298.9,1.35
963,293.0,0.0,1012.41,67.03,1012.67,9999.9,299.48,1.14
964,292.23,0.0,1001.2,68.64,1012.77,9999.9,298.28,1.01
965,291.11,0.0,956.4,66.26,1012.52,9999.9,297.7,1.05
966,293.53,0.0,1013.06,72.96,1013.32,9999.9,298.63,0.89
967,293.08,0.0,1002.05,78.97,1013.7,9999.9,296.87,0.62
968,291.82,0.0,957.18,77.29,1013.69,9999.9,295.93,0.64
969,293.49,0.0,1014.4,73.0,1014.68,9999.9,298.59,0.89
970,292.36,0.0,1003.74,74.87,1015.43,9999.9,297.0,0.75
971,290.7,0.0,958.54,78.84,1015.37,9999.9,294.46,0.54
972,293.77,0.0,1014.99,75.32,1015.28,9999.9,298.36,0.8
973,292.18,0.0,1004.66,76.85,1016.45,9999.9,296.39,0.67
974,290.07,0.0,958.96,76.35,1015.83,9999.9,294.33,0.6
975,293.84,0.0,1015.29,76.61,1015.61,9999.9,298.15,0.75
976,291.55,0.0,1004.92,75.57,1016.69,9999.9,296.01,0.69
977,289.37,0.0,959.11,74.23,1016.03,9999.9,294.05,0.64
978,293.75,0.0,1015.8,77.65,1016.09,9999.9,297.83,0.7
979,290.79,0.0,1005.29,73.77,1017.07,9999.9,295.62,0.72
980,289.02,0.0,959.4,72.99,1016.35,9999.9,293.95,0.67
981,293.26,0.0,1015.06,76.78,1015.36,9999.9,297.52,0.72
982,290.01,0.0,1004.01,69.97,1015.74,9999.9,295.66,0.83
983,288.46,0.0,958.47,72.64,1015.42,9999.9,293.46,0.66
984,292.8,0.0,1014.21,76.41,1014.5,9999.9,297.13,0.71
985,289.26,0.0,1003.17,69.87,1014.91,9999.9,294.9,0.79
986,287.98,0.0,957.58,72.29,1014.5,9999.9,293.03,0.65
987,291.93,0.0,1014.24,74.42,1014.52,9999.9,296.66,0.75
988,288.96,0.0,1003.2,68.24,1014.94,9999.9,294.98,0.84
989,287.9,0.0,957.79,71.38,1014.72,9999.9,293.16,0.68
990,291.53,0.0,1014.28,73.66,1014.57,9999.9,296.41,0.76
991,288.41,0.0,1003.39,65.7,1015.13,9999.9,295.01,0.91
992,287.43,0.0,958.0,69.37,1014.96,9999.9,293.12,0.72
993,290.82,274.31,1014.88,78.37,1014.99,0.0,294.68,0.56
994,288.7,273.07,1003.79,75.51,1015.24,0.0,293.09,0.58
995,286.91,270.78,958.79,73.84,1015.24,0.0,291.6,0.56
996,290.44,0.0,1014.15,70.86,1014.43,9999.9,295.9,0.82
997,287.3,0.0,1003.25,62.57,1014.99,9999.9,294.63,0.97
998,286.41,0.0,957.87,66.29,1014.86,9999.9,292.77,0.78
999,289.06,271.97,1015.41,69.22,1015.49,0.0,294.86,0.81
1000,287.74,270.76,1004.1,72.79,1015.57,0.0,292.68,0.63
1001,285.92,269.24,958.93,70.45,1015.39,0.0,291.31,0.62
1002,289.05,0.0,1015.29,65.36,1015.55,9999.9,295.76,0.96
1003,286.43,0.0,1004.95,59.52,1016.75,9999.9,294.51,1.04
1004,285.57,0.0,959.11,59.52,1016.08,9999.9,293.6,0.98
1005,288.72,0.0,1015.94,60.39,1016.19,9999.9,296.7,1.16
1006,287.5,0.0,1005.47,59.42,1017.24,9999.9,295.67,1.12
1007,287.33,0.0,959.81,62.37,1016.69,9999.9,294.71,0.98
1008,289.36,0.0,1016.22,56.69,1016.45,9999.9,298.41,1.41
1009,288.08,0.0,1006.13,55.83,1017.85,9999.9,297.29,1.34
1010,287.85,0.0,959.98,57.96,1016.6,9999.9,296.44,1.22
1011,290.44,0.0,1016.14,56.96,1016.39,9999.9,299.48,1.49
1012,288.8,0.0,1005.64,53.31,1017.29,9999.9,298.82,1.56
1013,288.25,0.0,959.8,55.6,1016.2,9999.9,297.54,1.37
1014,290.56,0.0,1015.73,54.82,1015.97,9999.9,300.24,1.64
1015,289.02,0.0,1005.1,50.96,1016.71,9999.9,299.8,1.73
1016,288.18,0.0,959.36,53.42,1015.64,9999.9,298.13,1.49
1017,290.97,0.0,1014.74,53.92,1014.98,9999.9,300.96,1.74
1018,289.4,0.0,1003.62,48.82,1015.15,9999.9,300.93,1.93
1019,288.17,0.0,958.44,50.76,1014.53,9999.9,298.96,1.66
1020,291.68,0.0,1013.94,55.87,1014.18,9999.9,301.13,1.69
1021,290.13,0.0,1002.58,53.19,1014.12,9999.9,300.28,1.7
1022,288.78,0.0,957.52,52.34,1013.55,9999.9,299.1,1.62
1023,293.35,0.0,1013.24,62.44,1013.48,9999.9,301.04,1.43
1024,291.83,0.0,1001.84,63.27,1013.4,9999.9,299.21,1.25
1025,291.14,0.0,957.15,61.3,1013.19,9999.9,299.0,1.3
1026,293.6,0.0,1012.92,64.49,1013.15,9999.9,300.75,1.33
1027,292.64,0.0,1001.95,69.44,1013.57,9999.9,298.52,1.0
1028,292.2,0.0,957.18,69.92,1013.4,9999.9,297.95,0.95
1029,293.87,0.0,1012.48,68.82,1012.72,9999.9,299.96,1.11
1030,292.99,0.0,1001.73,73.58,1013.39,9999.9,297.94,0.84
1031,292.55,0.0,956.83,75.61,1013.19,9999.9,297.03,0.73
1032,294.23,0.0,1012.64,74.02,1012.9,9999.9,299.12,0.88
1033,293.22,0.0,1001.6,79.35,1013.25,9999.9,296.94,0.62
1034,292.99,0.0,956.55,78.95,1012.96,9999.9,296.78,0.62
1035,294.58,0.0,1013.15,79.59,1013.43,9999.9,298.28,0.66
1036,293.31,0.0,1002.0,85.2,1013.8,9999.9,295.88,0.41
1037,293.24,0.0,956.74,82.75,1013.65,9999.9,296.28,0.49
1038,294.7,0.0,1013.78,84.09,1014.05,9999.9,297.51,0.49
1039,293.87,0.0,1002.81,83.84,1014.5,9999.9,296.7,0.48
1040,292.66,0.0,957.66,87.43,1014.49,9999.9,294.8,0.33
1041,294.1,0.0,1014.24,79.12,1014.51,9999.9,297.88,0.66
1042,292.99,0.0,1003.23,81.59,1014.92,9999.9,296.25,0.53
1043,291.6,0.0,957.95,83.33,1014.76,9999.9,294.49,0.43
1044,293.35,259.32,1013.47,79.4,1013.53,0.0,297.06,0.62
1045,292.43,268.32,1001.97,85.59,1013.7,0.0,294.91,0.38
1046,291.03,267.16,956.83,88.42,1013.62,0.0,292.97,0.27
1047,293.39,270.43,1013.58,85.83,1013.64,0.0,295.84,0.4
1048,292.43,271.5,1002.32,87.55,1013.71,0.0,294.55,0.32
1049,290.63,268.47,957.15,87.52,1013.63,0.0,292.72,0.29
1050,293.24,265.86,1013.81,86.46,1013.97,0.0,295.57,0.37
1051,292.55,270.85,1002.47,90.85,1013.95,0.0,294.07,0.23
1052,290.46,267.52,957.39,89.6,1014.15,0.0,292.18,0.23
1053,293.09,0.0,1014.06,80.04,1014.33,9999.9,296.67,0.59
1054,291.41,0.0,1003.01,81.0,1014.76,9999.9,294.75,0.5
1055,289.77,0.0,957.53,81.95,1014.56,9999.9,292.89,0.42
1056,292.74,244.25,1014.86,85.78,1014.94,0.0,295.19,0.38
1057,291.26,258.88,1003.18,86.33,1014.69,0.0,293.59,0.33
1058,289.29,245.1,958.04,84.94,1014.87,0.0,291.83,0.33
1059,293.13,268.6,1012.83,92.27,1013.0,0.0,294.41,0.2
1060,291.41,269.77,1001.47,90.77,1013.1,0.0,292.93,0.22
1061,289.77,265.73,956.42,89.37,1013.28,0.0,291.52,0.23
1062,292.06,0.0,1012.53,81.64,1013.11,9999.9,295.29,0.5
1063,289.59,0.0,1001.48,80.26,1014.28,9999.9,293.04,0.46
1064,287.89,0.0,955.98,77.09,1013.3,9999.9,291.92,0.5
1065,292.17,226.92,1013.56,88.52,1013.67,0.0,294.11,0.29
1066,290.65,234.75,1001.93,83.15,1013.43,0.0,293.56,0.41
1067,289.13,239.18,956.53,86.85,1013.7,0.0,291.32,0.28
1068,292.01,259.27,1013.23,89.07,1013.3,0.0,293.85,0.27
1069,290.21,264.67,1001.5,85.29,1013.11,0.0,292.7,0.34
1070,289.32,259.4,956.17,86.87,1012.98,0.0,291.51,0.28
1071,291.4,0.0,1013.91,79.91,1014.25,9999.9,294.96,0.53
1072,288.92,0.0,1002.67,73.54,1014.51,9999.9,293.73,0.65
1073,287.23,0.0,957.29,73.73,1014.53,9999.9,291.94,0.58
1074,290.14,196.76,1013.07,77.53,1013.27,0.0,294.15,0.57
1075,290.1,212.78,1001.36,84.03,1013.01,0.0,292.83,0.37
1076,288.0,201.62,956.56,81.19,1013.36,0.0,291.22,0.39
1077,289.35,225.35,1014.84,71.24,1014.83,54.7,294.7,0.75
1078,290.55,187.71,1003.93,81.78,1015.46,109.9,293.72,0.45
1079,289.35,215.54,957.9,81.09,1014.69,76.5,292.63,0.43
1080,291.03,0.0,1014.24,73.45,1014.5,9999.9,295.94,0.75
1081,290.21,0.0,1002.96,73.32,1014.95,9999.9,295.12,0.71
1082,288.91,0.0,957.35,70.88,1014.29,9999.9,294.31,0.74
1083,290.98,274.16,1013.35,55.87,1013.44,732.8,300.39,1.61
1084,291.65,262.63,1001.59,69.44,1013.14,270.9,297.49,0.94
1085,291.44,263.06,956.79,79.18,1013.37,169.4,295.14,0.56
1086,291.68,0.0,1015.32,81.47,1015.59,9999.9,294.94,0.49
1087,291.04,0.0,1003.38,73.3,1015.11,9999.9,295.97,0.75
1088,289.97,0.0,957.93,74.13,1014.86,9999.9,294.69,0.67
1089,290.69,252.39,1016.37,62.34,1016.3,1133.9,298.26,1.22
1090,290.08,233.11,1004.45,61.07,1015.8,392.9,297.96,1.23
1091,290.73,223.67,958.74,79.64,1015.57,189.0,294.32,0.52
1092,290.11,0.0,1014.57,80.67,1014.82,9999.9,293.49,0.47
1093,291.74,0.0,1002.27,90.34,1014.11,9999.9,293.35,0.23
1094,290.43,0.0,956.64,82.87,1013.79,9999.9,293.39,0.41
1095,288.49,273.22,1016.51,61.57,1016.46,926.6,296.15,1.09
1096,291.39,279.68,1004.02,64.06,1015.39,910.1,298.55,1.18
1097,290.24,278.73,958.52,66.53,1015.04,926.8,296.72,0.98
1098,288.08,283.98,1013.1,61.16,1012.97,820.7,295.83,1.08
1099,290.77,288.96,1000.24,56.0,1011.45,822.8,300.12,1.58
1100,290.15,284.63,955.44,70.63,1011.96,1161.0,295.66,0.81
1101,288.31,0.0,1014.09,72.41,1014.34,9999.9,293.35,0.66
1102,289.44,0.0,1001.85,80.56,1013.65,9999.9,292.83,0.45
1103,289.01,0.0,956.42,77.14,1013.46,9999.9,293.07,0.54
1104,288.17,0.0,1013.67,75.27,1013.91,9999.9,292.6,0.57
1105,289.26,0.0,1001.5,80.86,1013.3,9999.9,292.58,0.44
1106,288.67,0.0,955.87,79.32,1012.98,9999.9,292.28,0.46
1107,287.31,286.09,1014.33,71.47,1014.38,275.7,292.52,0.65
1108,289.68,287.16,1001.9,73.15,1013.32,273.8,294.61,0.69
1109,289.0,287.63,956.49,74.24,1013.27,276.8,293.66,0.63
1110,286.97,0.0,1014.64,76.34,1014.88,9999.9,291.13,0.49
1111,287.85,0.0,1002.61,75.74,1014.45,9999.9,292.17,0.54
1112,287.34,0.0,956.89,81.93,1014.42,9999.9,290.41,0.36
1113,286.87,0.0,1015.41,78.35,1015.67,9999.9,290.63,0.44
1114,287.1,0.0,1003.58,78.12,1015.48,9999.9,290.91,0.45
1115,285.88,0.0,957.63,79.91,1015.38,9999.9,289.3,0.37
1116,286.56,0.0,1015.32,77.57,1015.57,9999.9,290.46,0.45
1117,286.39,0.0,1003.43,77.83,1015.35,9999.9,290.24,0.44
1118,285.22,0.0,957.36,78.79,1015.14,9999.9,288.85,0.38
1119,286.22,0.0,1015.61,76.53,1015.86,9999.9,290.32,0.47
1120,285.88,0.0,1003.52,76.45,1015.46,9999.9,289.99,0.46
1121,284.71,0.0,957.45,77.8,1015.29,9999.9,288.52,0.39
1122,285.78,0.0,1015.85,76.11,1016.09,9999.9,289.96,0.46
1123,285.29,0.0,1003.81,75.34,1015.76,9999.9,289.61,0.47
1124,284.09,0.0,957.59,75.27,1015.48,9999.9,288.39,0.43
1125,285.48,0.0,1015.34,75.28,1015.59,9999.9,289.81,0.47
1126,284.89,0.0,1003.24,74.5,1015.19,9999.9,289.37,0.48
1127,283.86,0.0,957.04,75.29,1014.89,9999.9,288.15,0.43
1128,285.08,274.78,1016.31,77.49,1016.42,0.0,288.96,0.41
1129,284.73,275.56,1004.25,78.39,1015.96,0.0,288.42,0.38
1130,283.92,273.68,958.21,78.21,1015.71,0.0,287.63,0.36
1131,285.19,0.0,1014.79,75.68,1015.05,9999.9,289.43,0.46
1132,284.46,0.0,1002.69,75.14,1014.68,9999.9,288.79,0.45
1133,283.0,0.0,956.37,74.43,1014.46,9999.9,287.44,0.42
1134,284.86,0.0,1014.76,74.88,1015.02,9999.9,289.26,0.47
1135,284.0,0.0,1002.64,73.44,1014.63,9999.9,288.67,0.47
1136,282.33,0.0,956.35,71.65,1014.46,9999.9,287.32,0.46
1137,284.44,0.0,1014.79,73.78,1015.05,9999.9,289.05,0.48
1138,283.52,0.0,1002.81,72.76,1014.81,9999.9,288.32,0.48
1139,281.83,0.0,956.35,70.18,1014.5,9999.9,287.12,0.48
1140,284.31,0.0,1015.1,72.95,1015.36,9999.9,289.09,0.5
1141,283.2,0.0,1003.21,71.41,1015.22,9999.9,288.28,0.5
1142,281.73,0.0,956.8,69.62,1014.78,9999.9,287.14,0.49
1143,284.12,272.08,1015.74,73.73,1015.95,0.0,288.73,0.47
1144,283.35,271.43,1003.91,75.96,1015.75,0.0,287.48,0.4
1145,282.32,269.09,957.48,72.37,1014.87,0.0,287.16,0.45
1146,284.78,0.0,1016.53,73.72,1016.79,9999.9,289.42,0.49
1147,283.22,0.0,1005.39,70.97,1017.44,9999.9,288.39,0.51
1148,281.59,0.0,958.46,67.58,1016.56,9999.9,287.44,0.53
1149,284.8,0.0,1017.78,72.74,1018.05,9999.9,289.65,0.52
1150,283.85,0.0,1006.78,69.07,1018.81,9999.9,289.46,0.58
1151,282.84,0.0,959.39,66.25,1017.37,9999.9,289.06,0.62
1152,284.97,0.0,1017.79,69.06,1018.04,9999.9,290.63,0.63
1153,284.2,0.0,1006.94,66.49,1018.93,9999.9,290.42,0.67
1154,283.6,0.0,959.68,66.39,1017.56,9999.9,289.82,0.65
1155,285.15,0.0,1016.94,66.71,1017.19,9999.9,291.36,0.7
1156,284.97,0.0,1005.62,65.29,1017.55,9999.9,291.51,0.74
1157,284.59,0.0,958.72,67.21,1016.41,9999.9,290.66,0.66
1158,284.98,278.71,1016.16,46.48,1016.26,756.5,296.97,1.6
1159,284.27,281.12,1004.35,46.95,1015.99,765.7,296.02,1.5
1160,284.84,281.42,958.33,56.13,1015.52,775.2,293.76,1.08
1161,285.92,0.0,1015.44,61.22,1015.69,9999.9,293.53,0.94
1162,285.42,0.0,1003.66,56.62,1015.44,9999.9,294.24,1.1
1163,285.8,0.0,957.62,65.11,1014.93,9999.9,292.42,0.79
1164,286.58,0.0,1014.5,59.2,1014.72,9999.9,294.76,1.07
1165,287.71,0.0,1002.44,68.04,1014.21,9999.9,293.72,0.78
1166,286.57,0.0,956.59,63.51,1013.6,9999.9,293.62,0.89
1167,287.09,0.0,1013.98,59.88,1014.2,9999.9,295.12,1.07
1168,287.62,0.0,1001.89,64.75,1013.62,9999.9,294.42,0.9
1169,287.32,0.0,956.06,63.3,1012.77,9999.9,294.46,0.94
1170,287.27,0.0,1013.27,59.18,1013.5,9999.9,295.5,1.12
1171,287.11,0.0,1001.39,61.26,1013.09,9999.9,294.76,1.01
1172,287.52,0.0,955.66,62.78,1012.29,9999.9,294.8,0.97
1173,287.97,0.0,1012.6,61.89,1012.82,9999.9,295.51,1.04
1174,289.26,0.0,1000.76,68.14,1012.45,9999.9,295.31,0.86
1175,288.21,0.0,955.12,65.22,1011.71,9999.9,294.91,0.92
1176,287.43,279.91,1013.92,56.46,1013.95,501.1,296.44,1.26
1177,287.26,282.66,1001.81,50.76,1013.29,501.7,297.98,1.56
1178,288.63,283.88,956.52,62.12,1012.94,505.3,296.14,1.08
1179,287.91,0.0,1013.28,67.81,1013.51,9999.9,293.98,0.8
1180,288.05,0.0,1001.55,71.42,1013.31,9999.9,293.3,0.68
1181,287.94,0.0,955.77,73.84,1012.81,9999.9,292.65,0.6
1182,287.97,0.0,1013.81,70.92,1014.06,9999.9,293.33,0.7
1183,287.99,0.0,1002.2,77.03,1014.05,9999.9,292.05,0.51
1184,287.65,0.0,956.31,78.7,1013.65,9999.9,291.36,0.45
1185,287.93,0.0,1015.02,73.3,1015.27,9999.9,292.77,0.62
1186,287.45,0.0,1003.43,73.61,1015.29,9999.9,292.2,0.59
1187,285.77,0.0,957.34,76.15,1014.94,9999.9,289.94,0.46
1188,288.06,0.0,1014.5,74.76,1014.76,9999.9,292.58,0.58
1189,286.96,0.0,1003.16,72.77,1015.03,9999.9,291.87,0.6
1190,285.05,0.0,956.99,72.95,1014.57,9999.9,289.86,0.52
1191,287.95,0.0,1014.15,73.63,1014.42,9999.9,292.72,0.61
1192,286.7,0.0,1002.64,70.61,1014.5,9999.9,292.07,0.65
1193,284.39,0.0,956.46,69.2,1014.05,9999.9,289.99,0.6
1194,288.0,0.0,1014.68,73.55,1014.95,9999.9,292.78,0.61
1195,286.29,0.0,1003.13,69.12,1014.99,9999.9,291.99,0.68
1196,284.05,0.0,957.0,67.57,1014.52,9999.9,290.01,0.63
1197,288.15,0.0,1014.41,74.54,1014.67,9999.9,292.72,0.59
1198,286.17,0.0,1002.83,68.58,1014.69,9999.9,291.98,0.69
1199,283.92,0.0,956.7,67.69,1014.23,9999.9,289.85,0.62
1200,288.15,0.0,1014.18,74.98,1014.44,9999.9,292.63,0.57
1201,286.18,0.0,1002.62,68.7,1014.49,9999.9,291.97,0.69
1202,283.88,0.0,956.45,68.2,1014.1,9999.9,289.69,0.61
1203,288.57,0.0,1013.89,75.63,1014.16,9999.9,292.93,0.57
1204,286.61,0.0,1002.3,74.7,1014.19,9999.9,291.1,0.53
1205,284.71,0.0,956.1,74.0,1013.81,9999.9,289.29,0.48
1206,288.81,0.0,1013.35,77.5,1013.63,9999.9,292.79,0.52
1207,286.68,0.0,1001.84,75.41,1013.74,9999.9,291.03,0.51
1208,284.64,0.0,955.66,74.75,1013.4,9999.9,289.06,0.46
1209,288.94,0.0,1013.55,79.43,1013.82,9999.9,292.53,0.47
1210,286.65,0.0,1002.14,75.21,1014.01,9999.9,291.04,0.51
1211,284.41,0.0,955.9,73.82,1013.64,9999.9,289.02,0.48
1212,288.85,0.0,1014.05,80.12,1014.31,9999.9,292.31,0.45
1213,286.65,0.0,1002.77,75.34,1014.66,9999.9,291.01,0.51
1214,284.77,0.0,956.62,75.93,1014.29,9999.9,288.95,0.44
1215,288.64,0.0,1014.77,79.26,1015.03,9999.9,292.26,0.46
1216,285.89,0.0,1003.61,72.26,1015.51,9999.9,290.87,0.57
1217,284.41,0.0,957.51,73.21,1015.22,9999.9,289.15,0.49
1218,288.76,0.0,1015.3,79.7,1015.55,9999.9,292.29,0.46
1219,287.04,0.0,1004.16,76.15,1016.05,9999.9,291.24,0.5
1220,284.37,0.0,958.11,70.77,1015.78,9999.9,289.62,0.55
1221,288.38,0.0,1015.56,72.07,1015.83,9999.9,293.5,0.68
1222,286.92,0.0,1004.86,67.07,1016.72,9999.9,293.12,0.78
1223,285.96,0.0,958.58,67.83,1015.98,9999.9,291.94,0.71
1224,288.29,0.0,1015.32,67.0,1015.57,9999.9,294.57,0.85
1225,286.58,0.0,1004.07,60.48,1015.83,9999.9,294.41,1.01
1226,286.37,0.0,958.21,64.81,1015.37,9999.9,293.09,0.83
1227,288.61,0.0,1014.52,63.07,1014.76,9999.9,295.88,1.03
1228,288.46,0.0,1003.15,64.66,1014.88,9999.9,295.31,0.96
1229,287.3,0.0,957.35,65.92,1014.31,9999.9,293.79,0.84
1230,289.18,0.0,1014.57,61.37,1014.81,9999.9,296.92,1.15
1231,288.83,0.0,1003.18,62.14,1014.86,9999.9,296.35,1.09
1232,287.95,0.0,957.58,65.23,1014.42,9999.9,294.64,0.9
1233,289.79,0.0,1013.86,63.39,1014.12,9999.9,297.04,1.1
1234,289.62,0.0,1002.39,71.69,1014.14,9999.9,294.87,0.74
1235,288.81,0.0,956.79,68.82,1013.59,9999.9,294.68,0.81
1236,290.34,252.01,1016.19,57.88,1016.22,853.0,299.14,1.43
1237,289.23,253.9,1004.44,55.91,1015.78,435.4,298.5,1.44
1238,289.18,280.7,959.2,59.02,1015.49,1170.3,297.55,1.27
1239,290.74,0.0,1012.97,76.13,1013.21,9999.9,295.06,0.63
1240,289.86,0.0,1000.86,72.51,1012.55,9999.9,294.94,0.73
1241,290.08,0.0,955.4,76.31,1012.27,9999.9,294.34,0.6
1242,290.46,0.0,1013.05,76.32,1013.3,9999.9,294.73,0.62
1243,290.64,0.0,1001.11,76.74,1012.81,9999.9,294.83,0.61
1244,290.63,0.0,955.63,82.07,1012.45,9999.9,293.75,0.44
1245,290.16,0.0,1012.79,78.01,1013.05,9999.9,294.07,0.55
1246,290.6,0.0,1001.0,79.38,1012.72,9999.9,294.24,0.52
1247,290.5,0.0,955.41,84.38,1012.34,9999.9,293.17,0.37
1248,290.32,0.0,1012.47,81.01,1013.11,9999.9,293.64,0.46
1249,290.54,0.0,1000.74,82.71,1012.63,9999.9,293.53,0.42
1250,290.49,0.0,955.11,85.48,1012.19,9999.9,292.96,0.34
1251,290.18,0.0,1012.81,77.34,1013.07,9999.9,294.23,0.57
1252,290.6,0.0,1001.38,84.52,1013.16,9999.9,293.25,0.37
1253,290.14,0.0,955.85,82.56,1012.79,9999.9,293.15,0.41
1254,290.27,0.0,1013.54,79.14,1013.89,9999.9,293.95,0.52
1255,290.84,0.0,1002.0,87.67,1013.83,9999.9,292.91,0.29
1256,290.24,0.0,956.57,84.87,1013.61,9999.9,292.82,0.35
1257,290.32,0.0,1013.96,84.19,1014.2,9999.9,293.02,0.37
1258,290.26,0.0,1002.34,88.67,1014.17,9999.9,292.15,0.25
1259,290.23,0.0,956.57,91.9,1013.95,9999.9,291.54,0.17
